leadRefId,lenderName,accountStatus,accountType,debtType,outstandingAmount,overdueAmount,delinquency,creditLimitAmount,sanctionedAmount,openDate,closedDate,lastPaymentDate,reportedDate,repaymentTenure,tenurePaid,settlementAmount,suitFiledWilfulDefault,roi
69270eb0ec6fe446eb97ba10,Krazybee Services Private Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,161,,"18,000","Feb 3, 2025, 5:30 AM","Aug 4, 2025, 5:30 AM","Aug 4, 2025, 5:30 AM","Aug 15, 2025, 5:30 AM",7,7,,,
69270eb0ec6fe446eb97ba10,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,720,,"1,454","Aug 31, 2023, 5:30 AM","Mar 6, 2024, 5:30 AM","Jan 23, 2024, 5:30 AM","Mar 31, 2024, 5:30 AM",6,27,,,
69270eb0ec6fe446eb97ba10,Bajaj Finance Limited,ACTIVE,UNSECURED,Personal Loan,"53,348","3,010",41,,"66,304","Mar 5, 2025, 5:30 AM",,"Nov 19, 2025, 5:30 AM","Jan 15, 2026, 5:30 AM",33,3,,,31
69270eb0ec6fe446eb97ba10,Home Credit India Finance Pvt. Ltd,CLOSED,UNSECURED,Consumer Loan,0,0,109,,"9,999","Mar 24, 2025, 5:30 AM","Sep 25, 2025, 5:30 AM","Sep 25, 2025, 5:30 AM","Oct 15, 2025, 5:30 AM",0,5,,,
69270eb0ec6fe446eb97ba10,Northern Arc Capital Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,195,,"5,000","Apr 14, 2025, 5:30 AM","Jul 1, 2025, 5:30 AM","Jul 1, 2025, 5:30 AM","Jul 31, 2025, 5:30 AM",3,8,,00,36
69270eb0ec6fe446eb97ba10,WHIZDM FINANCE PRIVATE LIMITED,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,105,,"5,000","Jul 13, 2025, 5:30 AM","Sep 29, 2025, 5:30 AM","Sep 29, 2025, 5:30 AM","Sep 30, 2025, 5:30 AM",3,6,,,33
69270eb0ec6fe446eb97ba10,Krazybee Services Private Limited,ACTIVE,UNSECURED,Short Term Personal Loan [Unsecured],"9,685","2,578",38,,"18,500","Aug 4, 2025, 5:30 AM",,"Nov 19, 2025, 5:30 AM","Jan 15, 2026, 5:30 AM",8,3,,,
69270eb0ec6fe446eb97ba10,TAPSTART CAPITAL PVT LTD,CLOSED,UNSECURED,Personal Loan,0,0,0,,"5,000","Sep 29, 2025, 5:30 AM","Nov 19, 2025, 5:30 AM",,"Nov 30, 2025, 5:30 AM",4,4,,,30
69270eb0ec6fe446eb97ba10,PayU Finance India PVT Ltd,ACTIVE,UNSECURED,Personal Loan,"21,600","3,910",40,,"25,000","Nov 8, 2025, 5:30 AM",,"Dec 8, 2025, 5:30 AM","Jan 15, 2026, 5:30 AM",0,3,,,
6928562ae43c2e1b12fe70a2,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"1,455",,"39,990","Jul 31, 2021, 5:30 AM","Mar 15, 2022, 5:30 AM","Feb 2, 2022, 5:30 AM","Apr 30, 2022, 5:30 AM",0,51,,,
6928562ae43c2e1b12fe70a2,Bandhan Bank,CLOSED,SECURED,Housing Loan,0,0,447,,"17,234","Aug 27, 2021, 5:30 AM","Nov 11, 2024, 5:30 AM","Nov 6, 2024, 5:30 AM","Nov 30, 2024, 5:30 AM",36,16,,00,13
6928562ae43c2e1b12fe70a2,Bandhan Bank,ACTIVE,SECURED,Housing Loan,"710,766",0,-9,,"1,000,000","Aug 23, 2021, 5:30 AM",,"Feb 5, 2026, 5:30 AM","Feb 15, 2026, 5:30 AM",248,3,,00,10
6928562ae43c2e1b12fe70a2,Bajaj Finance Limited,CLOSED,UNSECURED,Personal Loan,0,0,"1,414",,"50,000","Dec 9, 2021, 5:30 AM","Mar 15, 2022, 5:30 AM","Mar 15, 2022, 5:30 AM","Apr 30, 2022, 5:30 AM",0,51,,,
6928562ae43c2e1b12fe70a2,Krazybee Services Private Limited,CLOSED,UNSECURED,Personal Loan,0,0,906,,"11,000","Mar 7, 2023, 5:30 AM","Aug 5, 2023, 5:30 AM","Aug 5, 2023, 5:30 AM","Aug 31, 2023, 5:30 AM",5,31,0,,
6928562ae43c2e1b12fe70a2,Bajaj Finance Limited,ACTIVE,UNSECURED,Personal Loan,"13,833",0,-18,,"100,000","Dec 30, 2022, 5:30 AM",,"Feb 14, 2026, 5:30 AM","Feb 15, 2026, 5:30 AM",46,3,,,29
6928562ae43c2e1b12fe70a2,Northern Arc Capital Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,540,,"16,800","Mar 22, 2024, 5:30 AM","Aug 5, 2024, 5:30 AM","Aug 5, 2024, 5:30 AM","Aug 31, 2024, 5:30 AM",5,19,,,18
6928562ae43c2e1b12fe70a2,Krazybee Services Private Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,540,,"4,200","Mar 22, 2024, 5:30 AM","Aug 5, 2024, 5:30 AM","Aug 5, 2024, 5:30 AM","Aug 31, 2024, 5:30 AM",5,19,,,
6928562ae43c2e1b12fe70a2,Upmove Capital Pvt Ltd,CLOSED,UNSECURED,Personal Loan,0,,433,,"9,000","Aug 27, 2024, 5:30 AM","Nov 20, 2024, 5:30 AM","Nov 20, 2024, 5:30 AM","Nov 30, 2024, 5:30 AM",0,16,,,
6928562ae43c2e1b12fe70a2,PayU Finance India PVT Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,391,,"14,400","Aug 5, 2024, 5:30 AM","Jan 1, 2025, 5:30 AM","Jan 1, 2025, 5:30 AM","Jan 15, 2025, 5:30 AM",5,15,0,,
6928562ae43c2e1b12fe70a2,Krazybee Services Private Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,391,,"3,600","Aug 5, 2024, 5:30 AM","Jan 1, 2025, 5:30 AM","Jan 1, 2025, 5:30 AM","Jan 15, 2025, 5:30 AM",5,15,,,
6928562ae43c2e1b12fe70a2,WHIZDM FINANCE PRIVATE LIMITED,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,358,,"10,000","Aug 16, 2024, 5:30 AM","Feb 3, 2025, 5:30 AM","Feb 3, 2025, 5:30 AM","Aug 31, 2025, 5:30 AM",6,15,,,39
6928562ae43c2e1b12fe70a2,Mpokket Financial Services Pvt Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,490,,"1,000","Sep 19, 2024, 5:30 AM","Sep 24, 2024, 5:30 AM","Sep 24, 2024, 5:30 AM","Sep 30, 2024, 5:30 AM",6,18,,,
6928562ae43c2e1b12fe70a2,Mpokket Financial Services Pvt Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,440,,"3,000","Sep 25, 2024, 5:30 AM","Nov 13, 2024, 5:30 AM","Nov 13, 2024, 5:30 AM","Nov 30, 2024, 5:30 AM",3,16,,,
6928562ae43c2e1b12fe70a2,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,209,,"17,999","Nov 12, 2024, 5:30 AM","Jul 2, 2025, 5:30 AM","Jul 2, 2025, 5:30 AM","Sep 15, 2025, 5:30 AM",8,15,,,
6928562ae43c2e1b12fe70a2,Mpokket Financial Services Pvt Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,266,,"4,000","Nov 18, 2024, 5:30 AM","May 6, 2025, 5:30 AM","May 6, 2025, 5:30 AM","May 7, 2025, 5:30 AM",6,15,,,
6928562ae43c2e1b12fe70a2,Northern Arc Capital Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,306,,"18,000","Nov 30, 2024, 5:30 AM","Mar 27, 2025, 5:30 AM","Mar 27, 2025, 5:30 AM","Mar 31, 2025, 5:30 AM",4,15,0,,36
6928562ae43c2e1b12fe70a2,Krazybee Services Private Limited,CLOSED,OTHERS,Business Loan – Priority Sector – Small Business,0,0,174,,"26,000","Jan 14, 2025, 5:30 AM","Aug 6, 2025, 5:30 AM","Aug 6, 2025, 5:30 AM","Aug 15, 2025, 5:30 AM",7,7,,,
6928562ae43c2e1b12fe70a2,Northern Arc Capital Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,71,,"50,000","Apr 27, 2025, 5:30 AM","Nov 17, 2025, 5:30 AM","Nov 17, 2025, 5:30 AM","Nov 30, 2025, 5:30 AM",8,4,,00,28
6928562ae43c2e1b12fe70a2,Mpokket Financial Services Pvt Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,61,,"5,000","Jul 3, 2025, 5:30 AM","Nov 27, 2025, 5:30 AM","Nov 27, 2025, 5:30 AM","Nov 30, 2025, 5:30 AM",9,4,,,
6928562ae43c2e1b12fe70a2,Krazybee Services Private Limited,CLOSED,OTHERS,Business Loan – Priority Sector – Small Business,0,0,-17,,"38,000","Aug 12, 2025, 5:30 AM","Feb 13, 2026, 5:30 AM","Feb 13, 2026, 5:30 AM","Feb 15, 2026, 5:30 AM",9,3,,,
6928562ae43c2e1b12fe70a2,SI CREVA CAPITAL,CLOSED,UNSECURED,Personal Loan,0,0,42,,"33,400","Aug 13, 2025, 5:30 AM","Dec 16, 2025, 5:30 AM","Dec 16, 2025, 5:30 AM","Dec 31, 2025, 5:30 AM",0,3,,,
6928562ae43c2e1b12fe70a2,Mas Financial Services Ltd,ACTIVE,UNSECURED,Personal Loan,"10,499",0,4,,"13,500","Oct 26, 2025, 5:30 AM",,"Jan 23, 2026, 5:30 AM","Feb 15, 2026, 5:30 AM",0,3,,,
6928562ae43c2e1b12fe70a2,SI CREVA CAPITAL,ACTIVE,UNSECURED,Personal Loan,"1,167",0,4,,"1,500","Oct 26, 2025, 5:30 AM",,"Jan 23, 2026, 5:30 AM","Feb 15, 2026, 5:30 AM",0,3,,,
6928562ae43c2e1b12fe70a2,FINC FRIENDS PRIVATE LIMITED,CLOSED,UNSECURED,Personal Loan,0,0,22,,"7,000","Nov 12, 2025, 5:30 AM","Jan 5, 2026, 5:30 AM","Jan 5, 2026, 5:30 AM","Jan 15, 2026, 5:30 AM",0,3,,,
69288123e43c2e1b12fea30c,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"2,035",,"16,990","Apr 19, 2019, 5:30 AM","Aug 14, 2020, 5:30 AM","Apr 2, 2020, 5:30 AM","Mar 31, 2021, 5:30 AM",0,60,,,
69288123e43c2e1b12fea30c,Bajaj Finance Limited,CLOSED,UNSECURED,Personal Loan,0,0,"1,564",,"93,000","Sep 30, 2019, 5:30 AM","Jul 17, 2021, 5:30 AM","Jul 17, 2021, 5:30 AM","Aug 31, 2021, 5:30 AM",0,60,,,
69288123e43c2e1b12fea30c,State Bank of India,CLOSED,OTHERS,Business Loan – Priority Sector – Small Business,0,,"1,359",,"10,000","Feb 27, 2021, 5:30 AM","Feb 8, 2022, 5:30 AM","Feb 7, 2022, 5:30 AM","Feb 28, 2022, 5:30 AM",12,48,0,,10
69288123e43c2e1b12fea30c,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"1,336",,"14,699","Jun 28, 2021, 5:30 AM","Apr 11, 2022, 5:30 AM","Mar 2, 2022, 5:30 AM","May 31, 2022, 5:30 AM",0,48,,,
69288123e43c2e1b12fea30c,Bajaj Finance Limited,CLOSED,UNSECURED,Personal Loan,0,0,796,,"220,264","Jul 17, 2021, 5:30 AM","Aug 24, 2023, 5:30 AM","Aug 24, 2023, 5:30 AM","Sep 30, 2023, 5:30 AM",0,36,,,
69288123e43c2e1b12fea30c,RBL Bank,CLOSED,UNSECURED,Credit Card,0,0,430,0,"41,599","Jul 17, 2021, 5:30 AM","Oct 16, 2024, 5:30 AM","Aug 24, 2024, 5:30 AM","Nov 12, 2024, 5:30 AM",0,13,,,
69288123e43c2e1b12fea30c,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"1,336",,"55,999","Oct 4, 2021, 5:30 AM","Apr 8, 2022, 5:30 AM","Mar 2, 2022, 5:30 AM","May 31, 2022, 5:30 AM",0,48,,,
69288123e43c2e1b12fea30c,State Bank of India,ACTIVE,OTHERS,Business Loan – Priority Sector – Small Business,"5,298",,0,,"20,000","Mar 17, 2022, 5:30 AM",,,"Nov 30, 2022, 5:30 AM",12,37,0,,10
69288123e43c2e1b12fea30c,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,818,,"89,999","Oct 3, 2022, 5:30 AM","Aug 5, 2023, 5:30 AM","Aug 2, 2023, 5:30 AM","Sep 30, 2023, 5:30 AM",15,36,,,
69288123e43c2e1b12fea30c,Aditya Birla Capital Ltd,CLOSED,UNSECURED,Personal Loan,0,0,0,,"80,000","May 16, 2023, 5:30 AM","Aug 23, 2023, 5:30 AM",,"Dec 15, 2024, 5:30 AM",0,12,,,
69288123e43c2e1b12fea30c,PIRAMAL FINANCE LIMITED,CLOSED,UNSECURED,Personal Loan,0,0,111,,"250,000","Aug 23, 2023, 5:30 AM","Jul 9, 2025, 5:30 AM","Jul 9, 2025, 5:30 AM","Jul 31, 2025, 5:30 AM",0,12,0,,
69288123e43c2e1b12fea30c,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,605,,"14,990","Oct 26, 2023, 5:30 AM","Apr 26, 2024, 5:30 AM","Mar 2, 2024, 5:30 AM","May 31, 2024, 5:30 AM",9,24,,,
69288123e43c2e1b12fea30c,Bajaj Finance Limited,ACTIVE,UNSECURED,Personal Loan,"155,511",0,26,,"323,259","Oct 26, 2023, 5:30 AM",,"Oct 2, 2025, 5:30 AM","Oct 15, 2025, 5:30 AM",38,2,,,27
69288123e43c2e1b12fea30c,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,605,,"2,399","Oct 26, 2023, 5:30 AM","Apr 7, 2024, 5:30 AM","Mar 2, 2024, 5:30 AM","May 31, 2024, 5:30 AM",0,19,,,
69288123e43c2e1b12fea30c,State Bank of India,ACTIVE,UNSECURED,Mudra Loans – Shishu / Kishor / Tarun,"1,252",,0,,"50,000","Apr 28, 2023, 5:30 AM",,,"Nov 15, 2025, 5:30 AM",36,1,0,,11
69288123e43c2e1b12fea30c,Poonawalla Fincorp Limited,CLOSED,UNSECURED,Personal Loan,0,0,203,,"90,000","Apr 2, 2024, 5:30 AM","Apr 8, 2025, 5:30 AM","Apr 8, 2025, 5:30 AM","Jun 30, 2025, 5:30 AM",0,12,,,
69288123e43c2e1b12fea30c,True Credits Private Limited,CLOSED,UNSECURED,Personal Loan,0,0,517,,"2,430","May 16, 2024, 5:30 AM","May 29, 2024, 5:30 AM","May 29, 2024, 5:30 AM","May 31, 2024, 5:30 AM",3,19,,00,58
69288123e43c2e1b12fea30c,PayU Finance India PVT Ltd,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,385,,"16,800","May 16, 2024, 5:30 AM","Oct 8, 2024, 5:30 AM","Oct 8, 2024, 5:30 AM","Oct 31, 2024, 5:30 AM",6,14,0,,
69288123e43c2e1b12fea30c,Krazybee Services Private Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,385,,"4,200","May 16, 2024, 5:30 AM","Oct 8, 2024, 5:30 AM","Oct 8, 2024, 5:30 AM","Oct 31, 2024, 5:30 AM",6,14,,,
69288123e43c2e1b12fea30c,GROW MONEY CAPITAL PRIVATE LIMITED,CLOSED,UNSECURED,Personal Loan,0,,355,,"24,614","Jun 16, 2024, 5:30 AM","Nov 7, 2024, 5:30 AM","Nov 7, 2024, 5:30 AM","Nov 30, 2024, 5:30 AM",6,13,,00,51
69288123e43c2e1b12fea30c,RBL Bank,ACTIVE,UNSECURED,Credit Card,"10,816",0,0,"40,000","41,599","Jul 17, 2021, 5:30 AM",,"Oct 28, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,,46
69288123e43c2e1b12fea30c,Innofin Solutions Pvt Ltd,CLOSED,UNSECURED,Personal Loan,0,0,355,,"15,000","Oct 7, 2024, 5:30 AM","Nov 7, 2024, 5:30 AM","Nov 7, 2024, 5:30 AM","Dec 15, 2024, 5:30 AM",0,12,,,
69288123e43c2e1b12fea30c,Krazybee Services Private Limited,CLOSED,UNSECURED,Short Term Personal Loan [Unsecured],0,0,355,,"4,200","Oct 8, 2024, 5:30 AM","Nov 7, 2024, 5:30 AM","Nov 7, 2024, 5:30 AM","Nov 30, 2024, 5:30 AM",6,13,,,
69288123e43c2e1b12fea30c,Kisetsu Saison Finance (India) Private Limited,CLOSED,UNSECURED,Personal Loan,0,0,0,,"16,800","Oct 8, 2024, 5:30 AM","Nov 11, 2024, 5:30 AM",,"Dec 31, 2024, 5:30 AM",2,12,,,26
69288123e43c2e1b12fea30c,True Credits Private Limited,CLOSED,UNSECURED,Personal Loan,0,0,196,,"48,888","Jan 8, 2025, 5:30 AM","Apr 15, 2025, 5:30 AM","Apr 15, 2025, 5:30 AM","Apr 15, 2025, 5:30 AM",6,8,,00,36
69288123e43c2e1b12fea30c,True Credits Private Limited,CLOSED,UNSECURED,Personal Loan,0,0,113,,"37,414","Apr 17, 2025, 5:30 AM","Jul 7, 2025, 5:30 AM","Jul 7, 2025, 5:30 AM","Jul 31, 2025, 5:30 AM",6,5,,00,40
69288123e43c2e1b12fea30c,SMFG India Credit Company Limited,CLOSED,UNSECURED,Personal Loan,0,0,104,,"120,000","Apr 14, 2025, 5:30 AM","Jul 6, 2025, 5:30 AM","Jul 16, 2025, 5:30 AM","Sep 30, 2025, 5:30 AM",0,3,,,
69288123e43c2e1b12fea30c,SI CREVA CAPITAL,ACTIVE,UNSECURED,Personal Loan,"84,782",0,-4,,"120,000","Jul 9, 2025, 5:30 AM",,"Nov 1, 2025, 5:30 AM","Nov 15, 2025, 5:30 AM",0,1,,,
69288123e43c2e1b12fea30c,Poonawalla Fincorp Limited,ACTIVE,UNSECURED,Personal Loan,"169,738",0,23,,"180,000","Jul 6, 2025, 5:30 AM",,"Oct 5, 2025, 5:30 AM","Oct 31, 2025, 5:30 AM",0,2,,,
69288123e43c2e1b12fea30c,EarlySalary Services Pvt Ltd,ACTIVE,UNSECURED,Personal Loan,"58,065",0,-8,,"74,000","Jul 22, 2025, 5:30 AM",,"Nov 5, 2025, 5:30 AM","Nov 23, 2025, 5:30 AM",0,1,,,
69288123e43c2e1b12fea30c,Northern Arc Capital Limited,ACTIVE,UNSECURED,Personal Loan,"93,464",0,25,,"107,762","Jul 24, 2025, 5:30 AM",,"Oct 3, 2025, 5:30 AM","Oct 31, 2025, 5:30 AM",12,2,,00,36
69288123e43c2e1b12fea30c,VIVRITI CAPITAL LIMITED,ACTIVE,UNSECURED,Consumer Loan,"61,425",0,0,,"70,000","Aug 21, 2025, 5:30 AM",,,"Nov 15, 2025, 5:30 AM",0,1,,,
69288123e43c2e1b12fea30c,Akara Capital Advisors Private Limited,ACTIVE,UNSECURED,Personal Loan,"130,525",0,-4,,"130,525","Oct 25, 2025, 5:30 AM",,"Nov 1, 2025, 5:30 AM","Oct 31, 2025, 5:30 AM",0,2,,00,
6929534a3d988a0d62d0f9e3,HDFC Bank Ltd,CLOSED,SECURED,Two-Wheeler Loan,0,,"4,194",,"49,800","May 17, 2012, 5:30 AM","May 6, 2014, 5:30 AM","May 6, 2014, 5:30 AM","May 31, 2014, 5:30 AM",-1,144,,,
6929534a3d988a0d62d0f9e3,IDFC FIRST BANK LIMITED,CLOSED,UNSECURED,Consumer Loan,0,0,"2,611",,"32,000","Oct 22, 2017, 5:30 AM","Sep 12, 2018, 5:30 AM","Sep 5, 2018, 5:30 AM","Sep 30, 2018, 5:30 AM",10,96,,00,
6929534a3d988a0d62d0f9e3,Bajaj Finance Limited,CLOSED,UNSECURED,Consumer Loan,0,0,"2,614",,"16,990","Mar 31, 2018, 5:30 AM","Oct 14, 2018, 5:30 AM","Sep 2, 2018, 5:30 AM","Mar 31, 2021, 5:30 AM",0,57,,,
